scenario_id,split,scenario_variant,frame_index,image_path,label_path,image_sha256,person_labels,vehicle_labels,original_training_png_sha256
train_v02_clear,train,2,130,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0130.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0130.txt,33B38BB2C239E253AD180521F79E1A2C6ABC43D3FD1062E1157D731720000A26,0,1,230B382A4180E650267C3D04333E98FBE5D19FF4D848A3A28A892AD50EE636BF
train_v02_clear,train,2,133,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0133.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0133.txt,BAE1406C9F0E57C46F390ED11AB8660E3274EE315D25051D426440D515F0B15A,0,1,3688F4DCED20848AB45D3E0BC05D687AF5C2F272C6FBB40A7541C563E1C50A5F
train_v02_clear,train,2,136,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0136.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0136.txt,8C1CC5347C1D3B9B036EBA938E6585406C64AE0ED8CA323E7287CF3CF1B299A6,0,1,7CC60F100A7288968EEA10BA0A8AF9B2AED679C06988F8597CF3B08028F08DFD
train_v02_clear,train,2,139,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0139.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0139.txt,A8278E7796ACF365DD27615AEECEF05F4D9AC2D8F2AF3FC6B13751E430E79425,0,1,0FBD1B84A91C6AF2C705CC3784C2E0CAD9F643F0DA4C4DE0112A20530B49295D
train_v02_clear,train,2,142,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0142.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0142.txt,0F57BA4DBE83C966C4D0F5D2FFB5A9048A659343E5DF0B45DB26E281CECAB693,0,1,C44023BBB29519809D0D15BAD1E3EC358D50F3EE270022DAAC6A29C1BAA9BB46
train_v02_clear,train,2,145,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0145.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0145.txt,DF1800BC8F743507BFC2F2EF7013B006469C1AA3951080D0C86751492127B971,0,1,B33D2F8A83EAA8384829182BCF0FC8A0252A2B928993C19A2D339D8D4AF7A826
train_v02_clear,train,2,148,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0148.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0148.txt,E9EF64580635B52A361802F1C03B072762E3CB9BC97181B2E0FD0B471B8683AA,0,1,2DD66F17CC184FB192313537080E0E3F1D3D8CD4BA248F16DAB9AB0084250171
train_v02_clear,train,2,151,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0151.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0151.txt,2091559B511403E89FF09EBE585DBFB7E81F0067767017E0E324B90671E6EC13,0,1,869F577BA33A05D045E56E5661B21ED07425EE3F9EF28B07C87D3C9B7FB42893
train_v02_clear,train,2,154,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0154.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0154.txt,250219C5B78347F54CB2FF3B04E615B25FFD46A9B62471B1746396F27AF403B1,0,1,308CD5D9A1578EEC18E168D24FBA52F3DF56B4364F6271ABFE3AB61784FEE2D7
train_v02_clear,train,2,157,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0157.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0157.txt,AF433EEC55BB090FA92607AF0AB31BEA7DED55754415EBC0385DA36A68B61BC4,0,0,A596CC1B238CAD47544F9F02510E23F7BA069D2A263E099290077E613CC89C8F
train_v02_clear,train,2,160,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0160.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0160.txt,AC7A08893ED3C70622FA9F611B078406B92BB5985C464EB70D1D705E4CBB361D,0,0,E8A683454ED993E942070507F3563EDE31C4DAE89A7CD2E5DE5F29541E1F1006
train_v02_clear,train,2,163,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0163.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0163.txt,155B5F32422122AD0FAE2A7876A2B759129C3582C97255A4801B98FB0AE51B95,0,0,F3D3C948EA4878232A6DCF959750B226BC747A12A1DBD0FB5DC638789F82CE4A
train_v02_clear,train,2,166,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0166.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0166.txt,4B6337B1810B4FF9183070C358F0F91FDC4BD216B3A4EEA7B31EDD712717C01C,0,0,0DE68D724347946511920C83C2EFE6A612B5D9202CFBB899E2DF02E39DB33284
train_v02_clear,train,2,169,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0169.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0169.txt,4B574AA41453D3DD233D1B7A05CF862E63C9AFA8DEF86ACB88E285A0D9DB11A8,0,0,2D635395CB4AB3D85D09E2BCA53E57001A5A30BDA63BBA8B2228D3B8672B7512
train_v02_clear,train,2,172,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0172.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0172.txt,1182D3099CEF2FCE9AD8DFE2372768BDE003208C20813EC08D5C2627804434A7,0,0,F8739928080971D2FD5747B93C4EA11741596F3B0797B70A13E77F79976AC924
train_v02_clear,train,2,175,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0175.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0175.txt,FACA7295EC9AF7A26AFF51F592BBF09446926D3B0B72854D7CDA30AC29016F76,0,0,8E36D5B3223ECC0D18EB9ACAA03EE310536FD30AC9796D10F81D2864E2AF83EE
train_v02_clear,train,2,178,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0178.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0178.txt,4E7FDD8D8F8F2C33A0254C8325E75CA98C72D18CC8C87211B78CDC4AE007761A,0,0,CB08EC5BD96F2B06FCF59420CE01369C75AED5076BEE43965D1EEEB9D5CD01F5
train_v02_clear,train,2,181,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v02_clear__frame_0181.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v02_clear__frame_0181.txt,ED2C023F6C2021EC307C14604178E662D6FD8BD947BA21F4AE2351341DD75271,0,0,56D3516C47BA4BC2DF27D778E0F341C699DEAE5C643A5EED49A336139B59B553
train_v03_light,train,3,1,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0001.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0001.txt,038C370CEDB396BF61D95D489ECA7E653E4805DA8BAD22F8415E12195A6C5D70,1,0,EEDB74CA7FEAE3C8D163746B99839ED432744709E41473E7B7C3D59636911579
train_v03_light,train,3,4,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0004.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0004.txt,D9A47CC3E08F3FA24E6268DD465A31A73BCAEB9298612FC4FD4539280C3B8618,1,0,1E65C2EF73767B81AD8410BB5895BD3C4FE671E5E5A12577BD96BFFC414452D7
train_v03_light,train,3,7,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0007.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0007.txt,DB14FCC94E82C6210595F5DAED3196EC7D23034AE053ABF222AE63B1FC8E42FA,2,0,F9FBECFB4E5C4262F188E4BAAB67B73EFFFFECF12F4E5197CC19629A1857E4E4
train_v03_light,train,3,10,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0010.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0010.txt,015361D4A9C2B063A349A52071C19C5C59D5A7B90555F6530AA0072FB7EB1328,2,0,504772076FDA068ACC33B05EFC241FC64E10CC780A5A72B7B55FB2ED371D47A0
train_v03_light,train,3,13,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0013.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0013.txt,ABD02459CB9B69D662700DDF2AA44D26F91F83071831668EC593FECB35EAC8A8,2,0,95584663F4E3A6F96E5C724D0F8E9925B8A334711A3056EA21451EC2BB57D8A8
train_v03_light,train,3,16,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0016.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0016.txt,41A718D1C4602B39393BA114A7DD20AD183B2A1D71C480CF0969A55C66E862DF,2,0,50529EF7F7B3E845D3047FAF3BA302396759791FB47FDA02FDC3392D9C5F687C
train_v03_light,train,3,19,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0019.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0019.txt,625090C1ADD57C68A896F5F49213A36B51F0294D261A7ADCEB7806CD83D61733,1,0,6275AD4C59D648F01FEBA26F40C701EEB4D3A8AA5BEA0C193805ACC797B2805C
train_v03_light,train,3,22,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0022.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0022.txt,12A03BCA124C9B0B43348F0872788C5E9D0A7CCC0333133D1807D5814E8E8B12,1,0,F1B9667AC6BC83623167F33945B4BB4BA3E93B0D34CAEF894D9725B6571B8A10
train_v03_light,train,3,25,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0025.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0025.txt,DC1D572EF1DB6A01446A019A11C9C6E405ED1D706E7B5472E26EB0E75A6858FD,1,0,048588A0C5A4E0528CC087FA20265501240012C6148332FED1138521BCD52056
train_v03_light,train,3,28,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0028.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0028.txt,CCE293C6C4C287396ABE95D3EF5BAB324B820FB0B0B2BD93C9C0D80B7369BBCC,1,0,6A1ECE5FF3FBE64CF67CD123729A4BA77CF2D35A35169EE593749A0BDFBC6922
train_v03_light,train,3,31,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0031.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0031.txt,FE02136AE73B96C536CC0B96FF028F45CDE919D0AAECCE3E158683D4F560EBF7,1,0,211BCABBFFF755582667FC60401ED1ED3C118EE3CB38F24589E5CBF235098A5B
train_v03_light,train,3,34,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0034.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0034.txt,6CDDC58E38442E82B431112DE74B2257BE3A145C042A2C00DDB883AC92F7CC78,1,0,1EC71854AD01EE70D281833E6104C9959D027ADA1B7454B5F6C6D0EC189F0626
train_v03_light,train,3,37,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0037.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0037.txt,3FE46AD993E7D76209E072D9A25BF737BCEBCF7D4CCE9B630A1A02CD37EA5F22,1,0,E859C91068E74AD7B85661DFAF6E63D1DEE3FCC7B95252C18C139483A518CA85
train_v03_light,train,3,40,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0040.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0040.txt,B0A6C43E3A68A76FC9037C008CC65E77861B03BFB5D0E804ABF7D7682490B312,1,0,0083EBA014F3570D85A4F87434CC60EF6E02A06173BFA215159AE6D5F5CC63DA
train_v03_light,train,3,43,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0043.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0043.txt,2B318229B8A48B60DB07B8F049D48C3C360F4D2B16D5EF5599CECCE1F380675B,2,0,3DEBFF80EB9A13A1157383FBDB4A9733070D326A684F24B297598FEF17BE3A08
train_v03_light,train,3,46,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0046.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0046.txt,7D40D39F8E9EDB5565AE94583BA5B80DD435D00C02F263860C2BD0387D4B7199,2,0,E6011E173CB60D3B6FC9AA04E67603861CF46DBE434216199EAB5FAD894E65FC
train_v03_light,train,3,49,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0049.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0049.txt,6B5194E28C6C325FCD1358131EAD642104030D6D31A8DE81CCA35F72D09F4072,2,0,6E86D6E75469A7D5DD571B584338D1137978364286A6CDB6D3F6C3D248BA2448
train_v03_light,train,3,52,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0052.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0052.txt,1E0ADE960491ACA71BDAA0A7AD2D8214C49CD0247E1E198406D064A88262ECE1,1,0,48BFF40C3DB31D908249069706CA7EB8C8922074BBCF9973A6C1EA7DB937194B
train_v03_light,train,3,55,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0055.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0055.txt,B293143132FCF7732EF0CEE2AC60AF357A2CD8B8C0AAE1F350EA76D7F8DDD1AC,1,0,5E09A7654B98B1DAB74784AA61D0979C3303DE02A4B8481E65CFE3D5106B29FD
train_v03_light,train,3,58,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0058.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0058.txt,FC786014EEBDD26566C2FECF2441E82C99D072DBA7D8B4E37D2B6DCD5B71475B,1,0,B140BFB118A0C553C0F8A53B5E921718B59D32C391A30F5A24FC8D333A13320C
train_v03_light,train,3,61,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0061.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0061.txt,DD3223E795360CF6191BBAEE0E4523BD6C4B74ACC9F993EABC3DBF0EFA18356D,1,0,73C51FD64627D26C4B783AA030BDA9503DEF39014BFACEBA1F0663743474BBCD
train_v03_light,train,3,64,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0064.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0064.txt,7998DA6CBB0570943D8447D786E6B1F6ABC3D356CBB6F26F735D25AE8B988721,1,0,5D79BB269E330832D8355B313B990CB3A798F220675BF5CFB745DFBFB637BA48
train_v03_light,train,3,67,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0067.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0067.txt,53B777B5BF451D4E16DC7E7C4D21FDDABE70B1AE950EB54BEC60A84207F2B0B4,1,1,DECA287C597F34E4AE7B73858B8465E77C9B45D1F951146DF27EA5E287213473
train_v03_light,train,3,70,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0070.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0070.txt,CB495EF20634386098B3DC92634199566679A680B155E78736E2DD12CADD0ED7,1,1,358DFAED8CCB35535A108AD50C0E5A0CA790C436C793E796F6D4AE37CA58C9F2
train_v03_light,train,3,73,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0073.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0073.txt,B8DF6DAB07C32403ED2E804D901B443358B7CE480E008146380A13DC094E4F67,1,1,A62955AC0B0B1E23306588D65D6929FC2BA15E3DA85F0E47E89626CAF7951C5E
train_v03_light,train,3,76,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0076.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0076.txt,80129A4CAE68AEFBFFE0C36F8FC9C065E50FE3AB4E17B9DA7812F16AB9A8FFA8,0,1,CCC149664E44558605F2CE5680AF01D0EF3C3C59E5E55F256DADCFB255BAAD39
train_v03_light,train,3,79,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0079.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0079.txt,BBB8EA1862EE801B1E2D8EDA51998EF3E763A60ADEBC5AD769464AE65F485DAA,0,1,431B3CD285257184A2D777BD5546443419F45DCC4B7BE92DD2A0AF2C48451E55
train_v03_light,train,3,82,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0082.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0082.txt,3409F5523931282C1EC93D88DC46B6A3739B016585A3EC6D9E744A11E76289DC,0,1,4E22E5B9A4713197C479024478CD6617B6A82CDC4EA5A8B892AFBF9C52627DA4
train_v03_light,train,3,85,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0085.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0085.txt,734BAF78443F4005B385FB502DABC3334AA2876868462CEFE7A51494ECA01084,0,1,B979D3A7A08AC23630339509B07A9FE899F1BB7AAA2177EE6115B05E17FDE920
train_v03_light,train,3,88,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0088.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0088.txt,B847EC32A838A8285760E71ADCE071ACC74CCA3EB6F03CF8305C2019BEAF91D3,0,1,02F6A2277760F2FC0040C41165C3134113E387C40CEDF69B9A7F644A05E16E4A
train_v03_light,train,3,91,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0091.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0091.txt,1EE6C39C40DD8A3BEB6488B357E11692D28582B309B17D90ABC971CCA8C398E1,0,1,9F0646602BA947D630F0CA0A505B28A16CF18F3CBEE54C9CDA58EAA2305B93FF
train_v03_light,train,3,94,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0094.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0094.txt,C136D550AA6FF4BC6B0BC941E376F6256C1189A3A8DA455C2E9A5B60DEA3E8A4,0,1,2EF644F68014D1FCE8767EEDD249E20010011B8122653C9EACFA2A48930B6CBC
train_v03_light,train,3,97,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0097.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0097.txt,12132D3F4ED8893611EFB0833C299D3FF464D4431438A30B270A8992BBD9BF1F,0,1,5D7E397CA1E580B42887094F5DF67B2F4DBF4E46DC65D007481955D9D32EBD4D
train_v03_light,train,3,100,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v03_light__frame_0100.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v03_light__frame_0100.txt,67BAA5753F283F95F5212E172D7E5EE6C3F615C775ACA9799C357E0B1DE84082,0,1,9BEF45B734D043BF6F2D42432255E177EEF6B5356E8D8E45C5BA6BFD70F8CA14
