scenario_id,frame_index,image_path,image_sha256,label_sha256,frame_sha256,person_gt,vehicle_gt
S4,59,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0059.png,3895EEC552181F69F66838D49FE0CD4118C4A5A764B3EDA7980EF383C5C54BFE,F26526AE43A9B99BB8876DE96EDA1FD395AEA34E7CFE530E3ACB4CE0B1573110,8878D2921C275EC5D8A39878ADF6734CF3437CCCCCE423D3F8AFA7891E5CBA02,1,0
S4,60,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0060.png,54FD0EF7277644E61B397C9A9A02471AFA98697B07AE74353E01CA0B6780A9D8,3B1A2973550FCBB3C512EC827EEB38ACE9E0DC7B17C83EE4157BABFCBE73A0D6,1341CE8627B6E41267F3C0DB807B77DE5A0C86E8F686DD02272F7081ED328E37,1,0
S4,61,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0061.png,706F49F3DB21114D0C230F1B2D9D1CFF88765AD873A0C255A138877E29F875A2,96561EACC4CE46B549DE51A2D2D15E4B28A4FAB657DEA1B6778B24226D1EFABD,2546EB46D0A8EB9CA159DE1435F0302980F689DB5F5DAF0E4B11AABCB0ED495E,1,0
S4,62,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0062.png,48A225C8F75C4DACBE9F9B2EAF4E877C84992C7386ADEB6979514B1AF367E2CF,58AEF6D031406C39172984ED39C91248218E8C1BBD232430BEFFD71E670F447A,FD055A1FF9BEC7F0A78D21A3281B83A4A4F3CCAE21D2B164665696F78E618813,1,0
S4,63,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0063.png,31A63E2E42E3F55C857BC4C963004EFBDAEA5DE3A4D6B579A7CA0D99A6B3586E,604585798084064A32C0EB7514969C601087DF773CF5CDF241FB8555F88F6157,9796BB2CB3DDD2299D33884E11F1B962FD43DD8D9C42AA3C2E5ABAFF31D85C5D,1,0
S4,64,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0064.png,49B071384ED2C525674736D9A4DABC4E45D20CB87212F31D365056AA17C2429A,483D52E44D3FFEFCC1662920B9AAA5FE0B38DB410F9213757560A99B77E3F1BA,CA1E81CD9BEA61E518819F686CCA22D5128A1654B52EF9F40418E131B2F14D28,1,0
S4,65,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0065.png,C239C4A46A33B93F679C3106B1BD661CA0FB762880AC36936BC65809316C0B3D,7270C61ADFA1D518417765AE6B409DA8F108095888838D949C3B632CAA8EEE5A,F96A252179E6D76133503E6179A6D3816243F569E1D5972944264AD2D8CC7202,1,0
S4,66,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0066.png,B4F3E300D5FDD6FBC2A56D24E606C5920ACC991EF0489BF6A1CF05401044EE7A,217B1C4EBE153483114141C331206A5A2952EDBDA6B4433B72728B99E0E45F3E,C713AC41DE66F784E1C7B8EE12636788023A7F2C270E8F558F66ECD6B9768EF7,1,0
S4,67,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0067.png,6AF7EFBFA5C457242435BB200CE14FFF367CAB6D619BB1CF76A076435B55CA22,37A0F85B1DA8617D539545161FD8FDFDDCBF1FBFD10595E1207AE3E084AFD290,84253BDB088A98E8D348AF5566267AA52A28139EA2D0128C10B22B0326118FF6,1,0
S4,68,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0068.png,076E5033912FB81B6FC8C934BF6143F091652CD01BEF58236A4FDCAE6BF5B263,4E90842EDC8EBB5D23A7FA7DC6E2F8BDE52F6A5781ABBC6379FA8ADFDFCBEAB5,AC6BE7C51B27067280693FA076295480C0D1E06082E772318AEB4496FF7D2881,1,0
S4,69,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0069.png,BB6849F38FEBF7D9B72ACD3647C86C17DF55C09F070DBC8806D78D0B4493BF12,F2408B5637CECA3E5B37378EB4E50D5F3F41CD9FB240A2EAAB5741D5B82CA2C1,FB97A585A7AE936B9155E5E29182B52A29F006DB4319C6AF0BB36CDF9E726D5D,1,0
S4,70,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0070.png,1E6C1FBC4B03212E795376ECFEE7C3601E9A9C15BB0F605DD66A7713B9D02006,0C79E64FEEC9563E077D4393A39AC6BA3E2E89320EFCBF63CC41D21149E7408D,BE9E305A3A47683913E5BB725BE8EBAD7D66C335D460BAEFE73AB3E8C89D87F8,1,0
S4,71,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0071.png,31473767D3EBDFA5209C2AAF99FDFB449284A210D891A3128A023AD7CBDDD071,B7A257A23ECD7798C166F27485E3A1259489DC788F8439604C5C0359DF1A9FAC,D4C16227CEE308D4258ADDB950876C144923D54A42B0BCFBF539CAA49FBE99DE,1,0
S4,72,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0072.png,170D3348A12549DEC4DAFB25107B6D0E34E4B23EC9236E5950D9862E179449C7,23AE9BA54B9C227CF8C1BA461C23B30F0F42324BBA7AC30DDF00D7ADAB76D944,F2F5ADD25DEACDAE5F40C50ED66F0A0950BDB0331A94C2C455FBCB1C55DB1799,1,0
S4,73,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0073.png,CF490854217E876F11CFBF26DE69495F711E2192FEFDD3EF92500F17EFBE4D30,CD6F8C002DF980E4AC7388B690689B45A7F0A70E83634B7CE49B0545CFA5616F,7781C6D2D23CAEB8EFF1FCC4AECF5C22F777C97CC19FD6A536E0833838744264,1,0
S4,74,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0074.png,5BA93AEBBEEEA582CD1187527EAB5BF6AAC67B0CFC578CC50FEA5403F9181161,A79F567380869387AD11709F6802C6B4FEDB1E97F6E462D4F914077198265449,054B40A89F95857697F35840692C395F1D84FFA0FDB957CDB63CB4AAF26AB78D,1,0
S4,75,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0075.png,AB1C5EA720ABB1AEF97E5C63CEC42081F09D1AD70BBE1BD9A47AB171D6CE415C,8B276898A6E0062A4C191DF0C868780470E366A68BE24EA7786040A90DE52340,0BF182C8BEC87DF3F84C88A9D205E35C8E05607E17CB4A5A32E329D16CAFBA9E,1,0
S4,76,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0076.png,726F1D2F77AB1BC33806819E893DB8F3E2D91743947C8C43D35ABAAD514D6890,6A4AB47B12684C1B4F3590DFE60390921D31355A6209AE6930007F631C261E1B,8AE7C39C8681CD9C0170432E51608FF54B150490D005338488BE357C5E38E49F,1,0
S4,77,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0077.png,66D3FA30B25D913B8BE602D620F1858B07C8386E7CD97FCCB61C16143F08D433,5C1F9DE1B4E926B4D011C3CD7B2F6DEC030EAD6CFF9CC8EE22D9B7024C444220,45FD123410384804A6196EED8DB7F75D8994D4F780DC71D258DDBBE836C62743,1,0
S4,78,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0078.png,91481D20CC23F4CFA60604674D5B612A86E5B84EEEEC701597E54BE0237F4A91,D3A8B2D891C93303D99F0052B99FF75D1CB6283C7A31297E60E8B56B22B7D881,1289CC7FD6404563292BEF7E39E846740F24E1DAAEC02F59E6D1BB31993799E8,2,0
S4,79,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0079.png,A9D61FAB03D6D80A34D550D73A383B81E506A2BB6CCF0B7696184D025B8C14DA,2F2705AF88CFF63504ABB9644CD14BD5C9BC6860795883BC2A24547B37FD8F33,73F89E30B01522F0C936ABA672144B131DC98EECF9CB0ACF4DA9582579484C61,2,0
S4,80,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0080.png,5C17099A529C9C36786C96FF5FBD2B00C5EE6FAB261DDE8DCF10466431EC940F,E0560B9F302EBE56578534DC6A856342952457EB4F94C2C3E0EC4465A8C5FC39,03573D7B41A7917B7B7337B76981741514A65E1B843FE8E932659432D2D023EF,2,0
S4,81,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0081.png,4B01C2D8313DFEDB17D7917AB52420C7D98200EC9D488ACFFF2DFA8C8A744844,4CFFD144831C9F1BC02460892F95AE9A51A4CF56E5D9863A56A94CB3BCD7F4BD,635C7FAA3334DBEECDE98858CD3E66426A4BEB6B7C2865FF29C24B3C44255742,2,0
S4,82,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0082.png,0A832754BBFB1EEA84EEA6733F0CAE4101018251D82D78708DF8C2462BE297AF,EAE4C01270475DAAB766BE88624A4F461630B47B181441D35BF0F1A7021B29DF,51DA1623B36F90F38F1D1289F56C6E3EE10DE1979EC3ED1CCBBC76B4E1CDE1F6,2,0
S4,83,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0083.png,54FC0495EA7C4AED2B6C2593FEAF2FBFFDF4218612D689D5A18C0A97969070CF,DCFB305CC962C3C518E1ECE24FA84E41C39AAE67E9E92726AE7E718965E16C32,3047252BEBAB948EA925789BAB325E8AEFF186F51A292D92020F1467B757112E,2,0
S4,84,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0084.png,B4ADE8333263D77DB078143257700DEA6213777C326D9006F25F7538DD7E490B,C01A4943155901A91815DA59310580B03A72E7135BEB8E9CA9F7C7BA7DDD5D17,5E0DBF30F001DCD43475B70EFC298D3C9F4A6362E673910AF822F74CFFE15F53,2,0
S4,85,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0085.png,833ACC397E1CE78AAF612F96ADEED5D600227EB66B1DF1BD3554E562342B1825,DDA775B648C8A114278402194166643542255A443CF4325A4F3B8543AED36616,58E7BDA629EEDD2ACB9E427002078CBF407F1291546B9AFA25C967ACE5C3ED53,2,0
S4,86,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0086.png,7DE50A04B15450A4C74861DC0A74A021997719501D2E457FAEF48410805EF5A1,B24F22D77955E28FDC14AF1D9E634945E2EADE0ED17C969A63EBE178CFCC9749,7BE73F58CD9FD6FDB02D8864D55BEB851983ED35D382A4D88E33DAADB69269FC,2,0
S4,87,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0087.png,F383DCA9558B6BE09225C56C67CA55CC66052D771CCB5A470D86E5176777659D,F0A5EC5A317823BE3B7A5B24DADFC2559B8CB254F6E9D7CCD9AB5984EACE0C73,91BAB4BCA814F5509E87781D06EE2F8B1836FCCEEA5C51DA504BAE0ED88629C3,2,0
S4,88,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0088.png,B818A736291A97CD68DA9943F698C579FD2E20CE20CFDBE85A684726ACA56F11,2514B6A02CAAEE78E0E7E01132095AF3C4258E756B05ACC1555B12BE1ECBDC26,A5168124629D0D99D54F2D7299F52D3C7B3E1A048BA6B8161026EC8F332E09EB,2,0
S4,89,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0089.png,9853EBEC9EC13DE895A03CD13B6DCCD1FF34F50287284CD0E0ED50CEE6BFF751,9957BDEABAF1465E73E7DAD6D0460EBBCE8D129D64927AF962F35ED139921550,D17610FC8255340696C9B33708E56E58C8CFAF1D4FA5AEE6D9B0CC17B80F67BA,2,0
S4,90,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0090.png,869CAB9A85398B2C97A6F6083FADF25DB1DE1F09DB3B4AC9504A115AD1A7D264,E81D6E838D9C90AE6858C8B975A72D7853BE6B17586334CF7C2193D7B30D42EA,814313A60FF32465D82E2BE764A9F256FFB7DFBA5C90829EC7820731852368EC,2,0
S4,91,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0091.png,C7A602EF67681BAAEFBEC1C18C8E360AE9296AE8E16D530D2C917BAE6CDC88CB,73DF04789FE9027C74ECA89E6D0AA47D5470B275180DB38D5515B9973BB5567A,F75C48DDA03BAB41A252A6C9792F0A4721C02C150C5F82524339E26EA8044F10,2,0
S4,92,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0092.png,A80559AC7940A7EADF6911FE076147832E452F6CB3EA96148A0CF70A75E96EAB,0A24493FA4BEDF3EBF8DFC1A5C477517FF2A6777CD26BAA085C3FBD3FB9FABCB,D2F732F73AB2443ECC10F522D36B452018ECFAA66B4EE9F6DDE1DABABC879B14,2,0
S4,93,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0093.png,7F336F4023814F0D37F839155C9E1D47F52197D0020C349893CDD4C48D364532,F9AB9D055A8B6FF512BACDC56F092D10BF2C2FF04ED4654EE7E0B4B56B3FDEBC,8548955C3A0DEABFE1BAFF20FB55CCB003B499CD7DA8A02058EE6950E3F17E1D,2,0
S4,94,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0094.png,6BAC85F49F867311BB907CB5820B0375D064B01577DEA0E8B5516B32CE568DDC,F6D5430772F52C188ECFADE53F80A43FB67E7ABAF808E2C163D849B882ACC17D,F52E4CBFB0A9E4E6CDBC7662D616C975793B5B8C24D354674E93FE9C76CC5796,2,0
S4,95,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0095.png,4CB18F3047934646D147CC4EA757E103ED5254CD93E0AFA5BE281F8900E7296D,96AC778675F75F67217726CF8DD9E4D0A8D0894DD90658649F1B6093523C5332,956B3B5F11A859F9C3DB28C28B08E17BF3ECDA06AF8FA7B607726C92EA59BE02,2,0
S4,96,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0096.png,1362F0DDA6B52461E553066F4DCC2FCDDCEA7DA3AA7381858038313E90051065,980BE336D22FF1926F4E07D317001F8B7883295AACD4D567D0179DC18888E72C,3AC2B2D7C0BB7A005B59CD97A1C3B92AB17067CF450D62297672E451149B9E8C,2,0
S4,97,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0097.png,46531E537A3D43B01DFFD6CB95FF626397C661B2CDFB070D1C03F961A04A539B,BAD59CE99E7C2F5C1E5C4690B51306795330066609C171505D20C88EC43553FE,79A447D468ADC377798E54B9414EDA6F3D6145815AC7AADD5B12A773D5B9A910,2,0
S4,98,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0098.png,FF289B63C05AC5BC3DCA5E2D359B75A2A95DDC690D02D8A5347FFEE414F6D863,01E3EEF650685D52439B1DAA00A5B35CB6BB241B087568CE32BE4E804EB9579D,BB72305218E4C3B5312F3A02F3535C3EB7FD552935197EBE7FDE6F212A6F9AC8,2,0
S4,99,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0099.png,31E3C8CDCEE60CF2E35835D37E09739F8F0ED854C54BC8271BB47C5347938D55,D0558E518B34AB00BCEB5EE2D436AA02CB1DC79BD83ED0555003479B971C91D5,1E98242E5F816CFF356D34424086E98FF82A0A7CD6BF63E7A15DD0BA0962A7AF,2,0
S4,100,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0100.png,5D126C4D192C5CDB4F685D0685271DD0DC2EBC63593343D6B963716F733FB14B,CF9FC0FB09348D44DA3D1C25F785F7A8455F81B735AF47F2D90E20535526D17D,85F276583BB393FEB5DDC9A86C52BAF1F7985027D3B6D165421A495CBE0AF04C,2,0
S4,101,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0101.png,329B6CC9F1CC43DA7D7DA5D96B8BCAE7B21996ECD986F23E02BF948AC1706257,DC53812DDA10E3940DDB363BBCF4C242227A5CD32F280E1FE53AC154AE2A0E81,A0E16A38AFCF72CF6E53FA106CBD066C301E6DF665BD918074A6665FB7262052,1,0
S4,102,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0102.png,49BA6D02BE93700D75D34E5EC6EBE0DB9624E96E861F0687BCC4B022FD3C3B89,C8AC3442904BEB8A3F207A6556690121C0FEEBF6937F78641CB806773A16A951,B88ADA9E738F53A8033DF550B400CDB5EF926A5F95DC11C2377CB14A20CF1D56,1,0
S4,103,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0103.png,8D0E4AB790E9BC0863470D49B6A9216E205F126B56FFD9D470BAA16F369F2155,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,D7C1D27FF8E3801BFE0762F47F0DB0CCFB6075EA02F2EC1286834B9B9E907DDE,0,0
S4,104,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0104.png,7E67381D61FD375EED4B572190B71CC9F3BD43B098F424EB314F3943EBE0CEA4,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,BF848787F0C26424F41B7A26C0FAD4A4AAF4E27B13E6D130EA50435336A9B5E2,0,0
S4,105,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0105.png,2932E4EC9223B2F38962F8EE6C2DE4EB4DFF9F55E01A2D0AC972BF085EBA7880,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,8CE75C7B1AF2DD3ACD6488AA791C99D8D2AD08B2EEE3458230DE48CDB206E6F1,0,0
S4,106,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0106.png,73A8289B5307F603516A4AECFBA1DE144A8CD56E547AFDF5E259E694103EB4C5,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,48BC8CDF96951CC7C8D825F0197BA5D3FA4EC49F6E907A827D2156BC4278C331,0,0
S4,107,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0107.png,A7A5671DF78776F426E619D5AF82B6C64C2A29E97CA15B39CCAA093DABCBA90C,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,EC43B1F6984253E04FDBB95EEF0F2657566F275A2111D6CF4F4CB15424F7E054,0,0
S4,108,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0108.png,8CFAD6A4C2726A53A0AE398BADA935522C3F45892837A36F682B5629358D7E7F,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,43F4A1F788F1D8222FA99B8935E6C243FF0427BFBE4A0588685F2DD144E2A1E7,0,0
S4,109,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0109.png,3010EE5F1EA810CC773DFDC6C83F9AC7A4CEA9A9C662E5ACF6EC9CE1B590E7F5,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,5FC014F1EDCC61AF1E41E6CBDCE3C78E45657F4FAB4F73F1F8F164DC73FEEDBC,0,0
S4,110,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0110.png,8A6AC01A548027494FC67933211A50F7ABA476E5869F10FCA3C390FA52DFB165,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,7D6C48390FD5C6532DDC10A9E5E9E7E876A6C8BD0530C231BA0512D97553BB92,0,0
S4,111,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0111.png,B686B955E7001A8E266A3A5CBFFA188112B7F7FDCBEB4B66FE80068249A22DA6,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,4A6AC550B7BE58A7E87DA662468CF50C516B4E670DD098C7DB03D2BC45744141,0,0
S4,112,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0112.png,CEF536F7F9D6EEC5DA373F9985F7459E6EF2A21985017F063FCC415DC67E25BC,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,7CF060DFCAEB937603DDC17EED588F5CA5F7AAF5E5B292CD2E1F2B9108F3F48A,0,0
S4,113,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0113.png,1D536A205227B6168EE6D18C2F37E850CC1A8FC99B0FDF3BE6F08317D7D4D5FD,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,920E99C50BB736A667A1B5988E01488E8317B90463BBCA6CECD15BC93A4D7489,0,0
S4,114,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0114.png,0F6078EBC204379286C445562D3AA1CC7BAEDE78357667FC2327552D569885C1,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,5B081C4E69106F8EC165F52AF79C450CEBD66DB456303BB3742CBEC546CEA11A,0,0
S4,115,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0115.png,E2B7543C80180B68F936B9BB1DB433ED2E53EC9B493E50E4F94F4F9EFEA57728,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,4C20AEE3316DCDA64CF1CC5D5A0D4BC9ED660362F804FF00619915D0E343EB5E,0,0
S4,116,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0116.png,7308AED23D5943E17333DC1779CAD48788F1885C7BDB63604A39886280CE084A,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,54559869077E9568D08805D54665FF541271D15C216791EF1544CA23FC2A782A,0,0
